product_id,product_name,ema_number,patient_safety,authorisation_status,atc_code,additional,generic,conditional,exceptional,accelerated,orphan,authorisation_date,authorisation_holder,therapeutic_group,indication,url,dosage_form,route
1052,Emend,EMEA/H/C/000527,False,Authorised,A04AD12,False,False,False,False,False,False,11/11/2003,Merck Sharp & Dohme B.V.,"Antiemetics and antinauseants, ","Emend 40 mg hard capsules is indicated for the prevention of postoperative nausea and vomiting (PONV) in adults.Emend is also available as 80 mg and 125 mg hard capsules for the prevention of nausea and vomiting associated with highly and moderately emetogenic cancer chemotherapy in adults and adolescents from the age of 12 (see separate Summary of Product Characteristics).Emend is also available as 165 mg hard capsules for the prevention of acute and delayed nausea and vomiting associated with highly emetogenic cisplatin based cancer chemotherapy in adults and the prevention of nausea and vomiting associated with moderately emetogenic cancer chemotherapy in adults.Emend is also available as powder for oral suspension for the prevention of nausea and vomiting associated with highly and moderately emetogenic cancer chemotherapy in children, toddlers and infants from the age of 6 months to less than 12 years.Emend 80 mg, 125 mg, 165 mg hard capsules and Emend powder for oral suspension are given as part of combination therapy.",https://www.ema.europa.eu/en/medicines/human/EPAR/emend,Hard Capsule,Oral
1053,Emend,EMEA/H/C/000527,False,Authorised,A04AD12,False,False,False,False,False,False,11/11/2003,Merck Sharp & Dohme B.V.,"Antiemetics and antinauseants, ","Emend 40 mg hard capsules is indicated for the prevention of postoperative nausea and vomiting (PONV) in adults.Emend is also available as 80 mg and 125 mg hard capsules for the prevention of nausea and vomiting associated with highly and moderately emetogenic cancer chemotherapy in adults and adolescents from the age of 12 (see separate Summary of Product Characteristics).Emend is also available as 165 mg hard capsules for the prevention of acute and delayed nausea and vomiting associated with highly emetogenic cisplatin based cancer chemotherapy in adults and the prevention of nausea and vomiting associated with moderately emetogenic cancer chemotherapy in adults.Emend is also available as powder for oral suspension for the prevention of nausea and vomiting associated with highly and moderately emetogenic cancer chemotherapy in children, toddlers and infants from the age of 6 months to less than 12 years.Emend 80 mg, 125 mg, 165 mg hard capsules and Emend powder for oral suspension are given as part of combination therapy.",https://www.ema.europa.eu/en/medicines/human/EPAR/emend,Powder for Suspension,Oral
1054,Carmustine medac (previously Carmustine Obvius),EMEA/H/C/004326,False,Authorised,L01AD01,False,True,False,False,False,False,18/07/2018,medac Gesellschaft für klinische Spezialpräparate mbH,Antineoplastic agents,"Carmustine is indicated n adults in the following malignant neoplasms as a single agent or in combination with other antineoplastic agents and/or other therapeutic measures (radiotherapy, surgery):, , , 	Brain tumours (glioblastoma, brain-stem gliomas, medulloblastoma, astrocytoma and ependymoma), brain metastases, 	Secondary therapy in non-Hodgkin’s lymphoma and Hodgkin’s disease, 	as conditioning treatment prior to autologous haematopoietic progenitor cell transplantation (HPCT) in malignant haematological diseases (Hodgkin’s disease / Non-hodgkin’s lymphoma)., , ",https://www.ema.europa.eu/en/medicines/human/EPAR/carmustine-medac-previously-carmustine-obvius,Powder for concentrate for solution for infusion,Intravenous
1055,Levitra,EMEA/H/C/000475,False,Authorised,G04BE09,False,False,False,False,False,False,06/03/2003,Bayer AG ,Urologicals,"Treatment of erectile dysfunction in adult men.Erectile dysfunction is the inability to achieve or maintain a penile erection sufficient for satisfactory sexual performance.In order for Levitra to be effective, sexual stimulation is required.Levitra is not indicated for use by women.",https://www.ema.europa.eu/en/medicines/human/EPAR/levitra,Tablet,Oral
1056,Levitra,EMEA/H/C/000475,False,Authorised,G04BE09,False,False,False,False,False,False,06/03/2003,Bayer AG ,Urologicals,"Treatment of erectile dysfunction in adult men.Erectile dysfunction is the inability to achieve or maintain a penile erection sufficient for satisfactory sexual performance.In order for Levitra to be effective, sexual stimulation is required.Levitra is not indicated for use by women.",https://www.ema.europa.eu/en/medicines/human/EPAR/levitra,Orodispersible Tablet,Oral
1057,Granupas (previously Para-aminosalicylic acid Lucane),EMEA/H/C/002709,False,Authorised,J04AA01,False,False,False,False,False,True,07/04/2014,Eurocept International B. V.,Antimycobacterials,Granupas is indicated for use as part of an appropriate combination regimen for multi-drug resistant tuberculosis in adults and paediatric patients from 28 days of age and older when an effective treatment regimen cannot otherwise be composed for reasons of resistance or tolerability (see section 4.4).Consideration should be given to official guidance on the appropriate use of antibacterial agents.,https://www.ema.europa.eu/en/medicines/human/EPAR/granupas-previously-para-aminosalicylic-acid-lucane,Granules,Oral
1058,Axura,EMEA/H/C/000378,False,Authorised,N06DX01,False,False,False,False,False,False,17/05/2002,Merz Pharmaceuticals GmbH,Other anti-dementia drugs,Treatment of patients with moderate to severe Alzheimer's disease.,https://www.ema.europa.eu/en/medicines/human/EPAR/axura,Tablet,Oral
1059,Axura,EMEA/H/C/000378,False,Authorised,N06DX01,False,False,False,False,False,False,17/05/2002,Merz Pharmaceuticals GmbH,Other anti-dementia drugs,Treatment of patients with moderate to severe Alzheimer's disease.,https://www.ema.europa.eu/en/medicines/human/EPAR/axura,Solution,Oral
1060,Cinacalcet Mylan,EMEA/H/C/004014,False,Authorised,H05BX01,False,True,False,False,False,False,19/11/2015,Mylan Pharmaceuticals Limited,Calcium homeostasis,"Treatment of secondary hyperparathyroidism (HPT) in patients with end-stage renal disease (ESRD) on maintenance dialysis therapy.Cinacalcet Mylan may be used as part of a therapeutic regimen including phosphate binders and/or vitamin D sterols, as appropriate.Reduction of hypercalcaemia in patients with:parathyroid carcinomaprimary HPT for whom parathyroidectomywould be indicated on the basis of serum calcium levels (as defined by relevant treatment guidelines), but in whom parathyroidectomy is not clinically appropriate or is contraindicated. ",https://www.ema.europa.eu/en/medicines/human/EPAR/cinacalcet-mylan,Tablet,Oral
1061,Lokelma,EMEA/H/C/004029,False,Authorised,V03AE10,False,False,False,False,False,False,22/03/2018,AstraZeneca AB,All other therapeutic products,Lokelma is indicated for the treatment of hyperkalaemia in adult patients.,https://www.ema.europa.eu/en/medicines/human/EPAR/lokelma,Powder for Suspension,Oral
1062,Ambrisentan Mylan,EMEA/H/C/004985,False,Authorised,C02KX02,False,True,False,False,False,False,20/06/2019,Mylan S.A.S,"Antihypertensives, ","Ambrisentan Mylan is indicated for the treatment of pulmonary arterial hypertension (PAH) in adult patients of WHO Functional Class (FC) II to III, including use in combination treatment. Efficacy has been shown in idiopathic PAH (IPAH) and in PAH associated with connective tissue disease.Ambrisentan Mylan is indicated for the treatment of pulmonary arterial hypertension (PAH) in adult patients of WHO Functional Class (FC) II to III, including use in combination treatment. Efficacy has been shown in idiopathic PAH (IPAH) and in PAH associated with connective tissue disease.",https://www.ema.europa.eu/en/medicines/human/EPAR/ambrisentan-mylan,Tablet,Oral
1063,Ravicti,EMEA/H/C/003822,False,Authorised,A16AX09,False,False,False,False,False,True,26/11/2015,Immedica Pharma AB,"Other alimentary tract and metabolism products, ","Ravicti is indicated for use as adjunctive therapy for chronic management of patients with urea cycle disorders (UCDs) including deficiencies of carbamoyl phosphate-synthase-I (CPS), ornithine carbamoyltransferase (OTC), argininosuccinate synthetase (ASS), argininosuccinate lyase (ASL), arginase I (ARG) and ornithine translocase deficiency hyperornithinaemia-hyperammonaemia homocitrullinuria syndrome (HHH) who cannot be managed by dietary protein restriction and/or amino acid supplementation alone.Ravicti must be used with dietary protein restriction and, in some cases, dietary supplements (e.g., essential amino acids, arginine, citrulline, protein-free calorie supplements).",https://www.ema.europa.eu/en/medicines/human/EPAR/ravicti,Liquid,Oral
1064,Symkevi,EMEA/H/C/004682,False,Authorised,R07AX31,False,False,False,False,False,True,31/10/2018,Vertex Pharmaceuticals (Ireland) Limited,Other respiratory system products,"Symkevi is indicated in a combination regimen with ivacaftor tablets for the treatment of patients with cystic fibrosis (CF) aged 6 years and older who are homozygous for the F508del mutation or who are heterozygous for the F508del mutation and have one of the following mutations in the cystic fibrosis transmembrane conductance regulator (CFTR) gene: P67L, R117C, L206W, R352Q, A455E, D579G, 711+3A?G, S945L, S977F, R1070W, D1152H, 2789+5G?A, 3272 26A?G, and 3849+10kbC?T.",https://www.ema.europa.eu/en/medicines/human/EPAR/symkevi,Tablet,Oral
1065,Stocrin,EMEA/H/C/000250,False,Authorised,J05AG03,False,False,False,False,False,False,28/05/1999,Merck Sharp & Dohme B.V.,Antivirals for systemic use,"Stocrin is indicated in antiviral combination treatment of human-immunodeficiency-virus-1 (HIV-1)-infected adults, adolescents and children three years of age and older.Stocrin has not been adequately studied in patients with advanced HIV disease, namely in patients with CD4 counts < 50 cells/mm3, or after failure of protease-inhibitor (PI)-containing regimens. Although cross-resistance of efavirenz with PIs has not been documented, there are at present insufficient data on the efficacy of subsequent use of PI-based combination therapy after failure of regimens containing Stocrin.",https://www.ema.europa.eu/en/medicines/human/EPAR/stocrin,Solution,Oral
1066,Stocrin,EMEA/H/C/000250,False,Authorised,J05AG03,False,False,False,False,False,False,28/05/1999,Merck Sharp & Dohme B.V.,Antivirals for systemic use,"Stocrin is indicated in antiviral combination treatment of human-immunodeficiency-virus-1 (HIV-1)-infected adults, adolescents and children three years of age and older.Stocrin has not been adequately studied in patients with advanced HIV disease, namely in patients with CD4 counts < 50 cells/mm3, or after failure of protease-inhibitor (PI)-containing regimens. Although cross-resistance of efavirenz with PIs has not been documented, there are at present insufficient data on the efficacy of subsequent use of PI-based combination therapy after failure of regimens containing Stocrin.",https://www.ema.europa.eu/en/medicines/human/EPAR/stocrin,Tablet,Oral
1067,Translarna,EMEA/H/C/002720,False,Authorised,M09AX03,True,False,True,False,False,True,31/07/2014,PTC Therapeutics International Limited,Other drugs for disorders of the musculo-skeletal system,"Translarna is indicated for the treatment of Duchenne muscular dystrophy resulting from a nonsense mutation in the dystrophin gene, in ambulatory patients aged 2 years and older. Efficacy has not been demonstrated in non-ambulatory patients.The presence of a nonsense mutation in the dystrophin gene should be determined by genetic testing.",https://www.ema.europa.eu/en/medicines/human/EPAR/translarna,Granules for suspension,Oral
1068,Evotaz,EMEA/H/C/003904,False,Authorised,J05AR15,False,False,False,False,False,False,13/07/2015,Bristol-Myers Squibb Pharma EEIG,Antivirals for systemic use,EVOTAZ is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1 infected adults and adolescents (aged 12 years and older weighing at least 35 kg) without known mutations associated with resistance to atazanavir (see sections 4.4 and 5.1).,https://www.ema.europa.eu/en/medicines/human/EPAR/evotaz,Tablet,Oral
1069,Nexium Control,EMEA/H/C/002618,False,Authorised,A02BC05,False,False,False,False,False,False,26/08/2013,GlaxoSmithKline Dungarvan Limited,Proton pump inhibitors,Nexium Control is indicated for the short-term treatment of reflux symptoms (e.g. heartburn and acid regurgitation) in adults.,https://www.ema.europa.eu/en/medicines/human/EPAR/nexium-control,Gastro-Resistant Tablet,Oral
1070,Nexium Control,EMEA/H/C/002618,False,Authorised,A02BC05,False,False,False,False,False,False,26/08/2013,GlaxoSmithKline Dungarvan Limited,Proton pump inhibitors,Nexium Control is indicated for the short-term treatment of reflux symptoms (e.g. heartburn and acid regurgitation) in adults.,https://www.ema.europa.eu/en/medicines/human/EPAR/nexium-control,Gastro-Resistant Hard Capsule,Oral
1071,Lamivudine Teva Pharma B.V.,EMEA/H/C/001111,False,Authorised,J05AF05,False,True,False,False,False,False,10/12/2009,Teva B.V. ,Antivirals for systemic use,Lamivudine Teva Pharma B.V. is indicated as part of antiretroviral combination therapy for the treatment of human-immunodeficiency-virus (HIV)-infected adults and children.,https://www.ema.europa.eu/en/medicines/human/EPAR/lamivudine-teva-pharma-bv,Tablet,Oral
1072,Onglyza,EMEA/H/C/001039,False,Authorised,A10BH03,False,False,False,False,False,False,30/09/2009,AstraZeneca AB,Drugs used in diabetes,"Add-on combination therapyOnglyza is indicated in adult patients aged 18 years and older with type-2 diabetes mellitus to improve glycaemic control:as monotherapy:in patients inadequately controlled by diet and exercise alone and for whom metformin is inappropriate due to contraindications or intolerance;as dual oral therapy:in combination with metformin, when metformin alone, with diet and exercise, does not provide adequate glycaemic control;in combination with a sulphonylurea, when the sulphonylurea alone, with diet and exercise, does not provide adequate glycaemic control in patients for whom use of metformin is considered inappropriate;in combination with a thiazolidinedione, when the thiazolidinedione alone with diet and exercise, does not provide adequate glycaemic control in patients for whom use of a thiazolidinedione is considered appropriate;as triple oral therapy:in combination with metformin plus a sulphonylurea when this regimen alone, with diet and exercise, does not provide adequate glycaemic control;as combination therapy with insulin (with or without metformin), when this regimen alone, with diet and exercise, does not provide adequate glycaemic control.",https://www.ema.europa.eu/en/medicines/human/EPAR/onglyza,Tablet,Oral
1073,Viramune,EMEA/H/C/000183,False,Authorised,J05AG01,False,False,False,False,False,False,04/02/1998,Boehringer Ingelheim International GmbH,Antivirals for systemic use,"Tablets and oral suspensionViramune is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected adults, adolescents, and children of any age.Most of the experience with Viramune is in combination with nucleoside reverse-transcriptase inhibitors (NRTIs). The choice of a subsequent therapy after Viramune should be based on clinical experience and resistance testing.50- and 100-mg prolonged-release tabletsViramune is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected adolescents and children three years and above and able to swallow tablets.Prolonged-release tablets are not suitable for the 14-day lead-in phase for patients starting nevirapine. Other nevirapine formulations, such as immediate-release tablets or oral suspension should be used.Most of the experience with Viramune is in combination with nucleoside reverse-transcriptase inhibitors (NRTIs). The choice of a subsequent therapy after Viramune should be based on clinical experience and resistance testing.400-mg prolonged-release tabletsViramune is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected adults, adolescents and children three years and above and able to swallow tablets.Prolonged-release tablets are not suitable for the 14-day lead-in phase for patients starting nevirapine. Other nevirapine formulations, such as immediate-release tablets or oral suspension should be used.Most of the experience with Viramune is in combination with nucleoside reverse-transcriptase inhibitors (NRTIs). The choice of a subsequent therapy after Viramune should be based on clinical experience and resistance testing.",https://www.ema.europa.eu/en/medicines/human/EPAR/viramune,Tablet,Oral
1074,Viramune,EMEA/H/C/000183,False,Authorised,J05AG01,False,False,False,False,False,False,04/02/1998,Boehringer Ingelheim International GmbH,Antivirals for systemic use,"Tablets and oral suspensionViramune is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected adults, adolescents, and children of any age.Most of the experience with Viramune is in combination with nucleoside reverse-transcriptase inhibitors (NRTIs). The choice of a subsequent therapy after Viramune should be based on clinical experience and resistance testing.50- and 100-mg prolonged-release tabletsViramune is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected adolescents and children three years and above and able to swallow tablets.Prolonged-release tablets are not suitable for the 14-day lead-in phase for patients starting nevirapine. Other nevirapine formulations, such as immediate-release tablets or oral suspension should be used.Most of the experience with Viramune is in combination with nucleoside reverse-transcriptase inhibitors (NRTIs). The choice of a subsequent therapy after Viramune should be based on clinical experience and resistance testing.400-mg prolonged-release tabletsViramune is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected adults, adolescents and children three years and above and able to swallow tablets.Prolonged-release tablets are not suitable for the 14-day lead-in phase for patients starting nevirapine. Other nevirapine formulations, such as immediate-release tablets or oral suspension should be used.Most of the experience with Viramune is in combination with nucleoside reverse-transcriptase inhibitors (NRTIs). The choice of a subsequent therapy after Viramune should be based on clinical experience and resistance testing.",https://www.ema.europa.eu/en/medicines/human/EPAR/viramune,Suspension,Oral
1075,Viramune,EMEA/H/C/000183,False,Authorised,J05AG01,False,False,False,False,False,False,04/02/1998,Boehringer Ingelheim International GmbH,Antivirals for systemic use,"Tablets and oral suspensionViramune is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected adults, adolescents, and children of any age.Most of the experience with Viramune is in combination with nucleoside reverse-transcriptase inhibitors (NRTIs). The choice of a subsequent therapy after Viramune should be based on clinical experience and resistance testing.50- and 100-mg prolonged-release tabletsViramune is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected adolescents and children three years and above and able to swallow tablets.Prolonged-release tablets are not suitable for the 14-day lead-in phase for patients starting nevirapine. Other nevirapine formulations, such as immediate-release tablets or oral suspension should be used.Most of the experience with Viramune is in combination with nucleoside reverse-transcriptase inhibitors (NRTIs). The choice of a subsequent therapy after Viramune should be based on clinical experience and resistance testing.400-mg prolonged-release tabletsViramune is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected adults, adolescents and children three years and above and able to swallow tablets.Prolonged-release tablets are not suitable for the 14-day lead-in phase for patients starting nevirapine. Other nevirapine formulations, such as immediate-release tablets or oral suspension should be used.Most of the experience with Viramune is in combination with nucleoside reverse-transcriptase inhibitors (NRTIs). The choice of a subsequent therapy after Viramune should be based on clinical experience and resistance testing.",https://www.ema.europa.eu/en/medicines/human/EPAR/viramune,Prolonged-Release Tablet,Oral
1076,Eptifibatide Accord,EMEA/H/C/004104,False,Authorised,B01AC16,False,True,False,False,False,False,11/01/2016,Accord Healthcare S.L.U.,Antithrombotic agents,"Eptifibatide Accord is intended for use with acetylsalicylic acid and unfractionated heparin.Eptifibatide Accord is indicated for the prevention of early myocardial infarction in adults presenting with unstable angina or non-Q-wave myocardial infarction, with the last episode of chest pain occurring within 24 hours and with electrocardiogram (ECG) changes and/or elevated cardiac enzymes.Patients most likely to benefit from Eptifibatide Accord treatment are those at high risk of developing myocardial infarction within the first 3-4 days after onset of acute angina symptoms including for instance those that are likely to undergo an early PTCA (Percutaneous Transluminal Coronary Angioplasty).",https://www.ema.europa.eu/en/medicines/human/EPAR/eptifibatide-accord,Solution for infusion,Intravenous
1077,Eptifibatide Accord,EMEA/H/C/004104,False,Authorised,B01AC16,False,True,False,False,False,False,11/01/2016,Accord Healthcare S.L.U.,Antithrombotic agents,"Eptifibatide Accord is intended for use with acetylsalicylic acid and unfractionated heparin.Eptifibatide Accord is indicated for the prevention of early myocardial infarction in adults presenting with unstable angina or non-Q-wave myocardial infarction, with the last episode of chest pain occurring within 24 hours and with electrocardiogram (ECG) changes and/or elevated cardiac enzymes.Patients most likely to benefit from Eptifibatide Accord treatment are those at high risk of developing myocardial infarction within the first 3-4 days after onset of acute angina symptoms including for instance those that are likely to undergo an early PTCA (Percutaneous Transluminal Coronary Angioplasty).",https://www.ema.europa.eu/en/medicines/human/EPAR/eptifibatide-accord,Solution for injection,Intravenous
1078,INOmax,EMEA/H/C/000337,False,Authorised,R07AX,False,False,False,False,False,False,01/08/2001,Linde Healthcare AB,Other respiratory system products,"INOmax, in conjunction with ventilatory support and other appropriate active substances, is indicated:for the treatment of newborn infants ?34 weeks gestation with hypoxic respiratory failure associated with clinical or echocardiographic evidence of pulmonary hypertension, in order to improve oxygenation and to reduce the need for extracorporeal membrane oxygenation;as part of the treatment of peri- and post-operative pulmonary hypertension in adults and newborn infants, infants and toddlers, children and adolescents, ages 0-17 years in conjunction to heart surgery, in order to selectively decrease pulmonary arterial pressure and improve right ventricular function and oxygenation.",https://www.ema.europa.eu/en/medicines/human/EPAR/inomax,Gas,Inhalation
1079,Zoledronic acid Mylan,EMEA/H/C/002482,False,Authorised,M05BA08,False,True,False,False,False,False,23/08/2012,Mylan Pharmaceuticals Limited,Drugs for treatment of bone diseases,"Prevention of skeletal related events (pathological fractures, spinal compression, radiation or surgery to bone, or tumour-induced hypercalcaemia) in adult patients with advanced malignancies involving bone;treatment of adult patients with tumour-induced hypercalcaemia (TIH).",https://www.ema.europa.eu/en/medicines/human/EPAR/zoledronic-acid-mylan,Concentrate for solution for infusion,Intravenous
1080,Adenuric,EMEA/H/C/000777,False,Authorised,M04AA03,False,False,False,False,False,False,21/04/2008,Menarini International Operations Luxembourg S.A. (MIOL),Antigout preparations,"80 mg strength:Treatment of chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history, or presence of, tophus and/or gouty arthritis).Adenuric is indicated in adults.120 mg strength:Adenuric is indicated for the treatment of chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history, or presence of, tophus and/or gouty arthritis).Adenuric is indicated for the prevention and treatment of hyperuricaemia in adult patients undergoing chemotherapy for haematologic malignancies at intermediate to high risk of Tumor Lysis Syndrome (TLS).Adenuric is indicated in adults.",https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric,Tablet,Oral
1081,Entecavir Mylan,EMEA/H/C/004377,False,Authorised,J05AF10,False,True,False,False,False,False,18/09/2017,Mylan Pharmaceuticals Limited,Antivirals for systemic use,"Entecavir Mylan is indicated for the treatment of chronic hepatitis B virus (HBV) infection in adults with:compensated liver disease and evidence of active viral replication, persistently elevated serum alanine aminotransferase (ALT) levels and histological evidence of active inflammation and/or fibrosis.decompensated liver disease.For both compensated and decompensated liver disease, this indication is based on clinical trial data in nucleoside naive patients with HBeAg positive and HBeAg negative HBV infection. With respect to patients with lamivudine-refractory hepatitis B.Entecavir Mylan is also indicated for the treatment of chronic HBV infection in nucleoside naive paediatric patients from 2 to ",https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-mylan,Tablet,Oral
1082,Mirvaso,EMEA/H/C/002642,False,Authorised,D11AX21,False,False,False,False,False,False,20/02/2014,Galderma International,Other dermatological preparations,Mirvaso is indicated for the symptomatic treatment of facial erythema of rosacea in adult patients.,https://www.ema.europa.eu/en/medicines/human/EPAR/mirvaso,Gel,Cutaneous
1083,Ceplene,EMEA/H/C/000796,False,Authorised,L03AX14,True,False,False,True,False,False,07/10/2008,Laboratoires Delbert,"Immunostimulants, ",Ceplene maintenance therapy is indicated for adult patients with acute myeloid leukaemia in first remission concomitantly treated with interleukin-2 (IL-2). The efficacy of Ceplene has not been fully demonstrated in patients older than age 60.,https://www.ema.europa.eu/en/medicines/human/EPAR/ceplene,Solution for injection,Subcutaneous
1084,Lorviqua,EMEA/H/C/004646,False,Authorised,L01ED05,True,False,True,False,False,False,06/05/2019,Pfizer Europe MA EEIG,"Antineoplastic agents, Protein kinase inhibitors",Lorviqua as monotherapy is indicated for the treatment of adult patients with anaplastic lymphoma kinase (ALK)?positive advanced non?small cell lung cancer (NSCLC) previously not treated with an ALK inhibitor.Lorviqua as monotherapy is indicated for the treatment of adult patients with ALK?positive advanced NSCLC whose disease has progressed after:alectinib or ceritinib as the first ALK tyrosine kinase inhibitor (TKI) therapy; orcrizotinib and at least one other ALK TKI.,https://www.ema.europa.eu/en/medicines/human/EPAR/lorviqua,Tablet,Oral
1085,Emtriva,EMEA/H/C/000533,False,Authorised,J05AF09,False,False,False,False,False,False,24/10/2003,Gilead Sciences Ireland UC,Antivirals for systemic use,"Emtriva is indicated for the treatment of HIV-1 infected adults and children in combination with other antiretroviral agents.This indication is based on studies in treatment-naive patients and treatment-experienced patients with stable virological control. There is no experience of the use of Emtriva in patients who are failing their current regimen or who have failed multiple regimens.When deciding on a new regimen for patients who have failed an antiretroviral regimen, careful consideration should be given to the patterns of mutations associated with different medicinal products and the treatment history of the individual patient. Where available, resistance testing may be appropriate.",https://www.ema.europa.eu/en/medicines/human/EPAR/emtriva,Hard Capsule,Oral
1086,Emtriva,EMEA/H/C/000533,False,Authorised,J05AF09,False,False,False,False,False,False,24/10/2003,Gilead Sciences Ireland UC,Antivirals for systemic use,"Emtriva is indicated for the treatment of HIV-1 infected adults and children in combination with other antiretroviral agents.This indication is based on studies in treatment-naive patients and treatment-experienced patients with stable virological control. There is no experience of the use of Emtriva in patients who are failing their current regimen or who have failed multiple regimens.When deciding on a new regimen for patients who have failed an antiretroviral regimen, careful consideration should be given to the patterns of mutations associated with different medicinal products and the treatment history of the individual patient. Where available, resistance testing may be appropriate.",https://www.ema.europa.eu/en/medicines/human/EPAR/emtriva,Solution,Oral
1087,Zerbaxa,EMEA/H/C/003772,False,Authorised,J01,False,False,False,False,False,False,18/09/2015,Merck Sharp & Dohme B.V. ,"Antibacterials for systemic use, ","Zerbaxa is indicated for the treatment of the following infections in adults:Complicated intra abdominal infections;Acute pyelonephritis;Complicated urinary tract infections;Hospital-acquired pneumonia (HAP), including ventilator associated pneumonia (VAP).Consideration should be given to official guidance on the appropriate use of antibacterial agents.",https://www.ema.europa.eu/en/medicines/human/EPAR/zerbaxa,Powder for concentrate for solution for infusion,Intravenous
1088,Orfadin,EMEA/H/C/000555,False,Authorised,A16AX04,False,False,False,False,False,False,21/02/2005,Swedish Orphan Biovitrum International AB,"Other alimentary tract and metabolism products, ",Hereditary tyrosinemia type 1 (HT 1)Orfadin is indicated for the treatment of adult and paediatric (in any age range) patients with confirmed diagnosis of hereditary tyrosinemia type 1 (HT 1) in combination with dietary restriction of tyrosine and phenylalanine.Alkaptonuria (AKU)Orfadin is indicated for the treatment of adult patients with alkaptonuria (AKU).,https://www.ema.europa.eu/en/medicines/human/EPAR/orfadin,Hard Capsule,Oral
1089,Orfadin,EMEA/H/C/000555,False,Authorised,A16AX04,False,False,False,False,False,False,21/02/2005,Swedish Orphan Biovitrum International AB,"Other alimentary tract and metabolism products, ",Hereditary tyrosinemia type 1 (HT 1)Orfadin is indicated for the treatment of adult and paediatric (in any age range) patients with confirmed diagnosis of hereditary tyrosinemia type 1 (HT 1) in combination with dietary restriction of tyrosine and phenylalanine.Alkaptonuria (AKU)Orfadin is indicated for the treatment of adult patients with alkaptonuria (AKU).,https://www.ema.europa.eu/en/medicines/human/EPAR/orfadin,Suspension,Oral
1090,Zeposia,EMEA/H/C/004835,False,Authorised,L04AA38,True,False,False,False,False,False,20/05/2020,Bristol-Myers Squibb Pharma EEIG,Immunosuppressants,"Multiple sclerosisZeposia is indicated for the treatment of adult patients with relapsing remitting multiple sclerosis (RRMS) with active disease as defined by clinical or imaging features.Ulcerative colitisZeposia is indicated for the treatment of adult patients with moderately to severely active ulcerative colitis (UC) who have had an inadequate response, lost response, or were intolerant to either conventional therapy or a biologic agent.",https://www.ema.europa.eu/en/medicines/human/EPAR/zeposia,Hard Capsule,Oral
1091,Exviera,EMEA/H/C/003837,False,Authorised,J05AP09,False,False,False,False,True,False,14/01/2015,AbbVie Ltd,Antivirals for systemic use,Exviera is indicated in combination with other medicinal products for the treatment of chronic hepatitis C (CHC) in adults.For hepatitis C virus (HCV) genotype specific activity.,https://www.ema.europa.eu/en/medicines/human/EPAR/exviera,Tablet,Oral
1092,Dimethyl fumarate Neuraxpharm,EMEA/H/C/006039,False,Authorised,L04AX07,False,True,False,False,False,False,13/05/2022,Laboratorios Lesvi S.L.,Immunosuppressants,Dimethyl fumarate Neuraxpharma is indicated for the treatment of adult patients with relapsing remitting multiple sclerosis.,https://www.ema.europa.eu/en/medicines/human/EPAR/dimethyl-fumarate-neuraxpharm,Gastro-Resistant Hard Capsule,Oral
1093,Irbesartan Hydrochlorothiazide Zentiva (previously Irbesartan Hydrochlorothiazide Winthrop),EMEA/H/C/000783,False,Authorised,C09DA04,False,False,False,False,False,False,18/01/2007,sanofi-aventis groupe ,Agents acting on the renin-angiotensin system,Treatment of essential hypertension. This fixed-dose combination is indicated in adult patients whose blood pressure is not adequately controlled on irbesartan or hydrochlorothiazide alone.,https://www.ema.europa.eu/en/medicines/human/EPAR/irbesartan-hydrochlorothiazide-zentiva-previously-irbesartan-hydrochlorothiazide-winthrop,Tablet,Oral
1094,Viekirax,EMEA/H/C/003839,False,Authorised,J05AP53,False,False,False,False,False,False,14/01/2015,AbbVie Deutschland GmbH  Co. KG,Antivirals for systemic use,Viekirax is indicated in combination with other medicinal products for the treatment of chronic hepatitis C (CHC) in adults.For hepatitis C virus (HCV) genotype specific activity.,https://www.ema.europa.eu/en/medicines/human/EPAR/viekirax,Tablet,Oral
